date,floor,garage,image_urls,images,link,m2,off,price,rooms,title 
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/47/e4/bd/604712191.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/47/e4/bd/604712191.jpg', 'path': 'full/9d72d64309f82f09e04f388f5a4a80998afbaa92.jpg', 'checksum': '64d486d013041e17f0f54c3c885cb5e9'}]",https://www.idealista.com/inmueble/82636970/,90,0,339000,3,"Piso en El Coll, Barcelona"
05-11-2018,,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/56/34/f6/601726218.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/56/34/f6/601726218.jpg', 'path': 'full/c0efecffd19a3806f169d4addd65b5be26de3d5c.jpg', 'checksum': '34274058df3774e9751d1c8b56124f65'}]",https://www.idealista.com/inmueble/82636944/,285,0,1950000,5,"Piso en Sant Gervasi - Galvany, Barcelona"
05-11-2018,2ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/19/a8/cf/601441839.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/19/a8/cf/601441839.jpg', 'path': 'full/932e4b2cae83315e551b03862edfb4e65c7592db.jpg', 'checksum': '288945c5e97b0adb63c8805b30bd8400'}]",https://www.idealista.com/inmueble/82621002/,154,0,890000,4,"Piso en Pedralbes, Barcelona"
05-11-2018,1ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/8c/3a/21/601153983.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/8c/3a/21/601153983.jpg', 'path': 'full/22ba5e5ebd8ebc080bb7b075ab2c47728319a4fa.jpg', 'checksum': '89ffc7e49b7a0260a1de2f9df44d6428'}]",https://www.idealista.com/inmueble/82606945/,471,0,4000000,6,"Piso en Sant Gervasi - La Bonanova, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/14/b5/c1/600457258.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/14/b5/c1/600457258.jpg', 'path': 'full/9916502c9251199e6c01e490e43de536c71c06be.jpg', 'checksum': 'b9e8760e70fc74e99856571db27aa0ce'}]",https://www.idealista.com/inmueble/82573662/,125,0,290000,3,"Ático en El Carmel, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/55/42/48/600457072.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/55/42/48/600457072.jpg', 'path': 'full/bcd83fd856c0e656d84f11365fa1b0192c8e88e1.jpg', 'checksum': 'd738fa695bbf0bbe9aba4c1c137bdf7e'}]",https://www.idealista.com/inmueble/82573653/,53,0,260000,2,"Piso en El Camp d'En Grassot i Gràcia Nova, Barcelona"
05-11-2018,4ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bd/6b/12/602136170.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bd/6b/12/602136170.jpg', 'path': 'full/61a05d4851e177e58f1fd84258cd75e7b00eab69.jpg', 'checksum': 'f918bfb644b289b30f43050be5a41d18'}]",https://www.idealista.com/inmueble/82556387/,137,0,670000,1,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c1/78/4d/600140591.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c1/78/4d/600140591.jpg', 'path': 'full/4f78c85bd1edf278cfd5e3c03daa090709e93464.jpg', 'checksum': 'aa1655a834b194504ffb504d929057d3'}]",https://www.idealista.com/inmueble/82555745/,85,0,420000,4,"Piso en La Dreta de l'Eixample, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/8e/30/6f/599983676.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/8e/30/6f/599983676.jpg', 'path': 'full/c7747985f6c20a97ec26c3c98b229290bf103566.jpg', 'checksum': '6fe4b5a6f72bdae97f915cd45452daf5'}]",https://www.idealista.com/inmueble/82549466/,80,0,250000,3,"Piso en Can Baró, Barcelona"
05-11-2018,2ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/b1/57/c2/599724661.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/b1/57/c2/599724661.jpg', 'path': 'full/24045aa40f5d5fb6624396efcb0a4ff41075d9eb.jpg', 'checksum': '482d37c2cc196e469b237156797879bb'}]",https://www.idealista.com/inmueble/82536715/,200,0,1600000,4,"Piso en Pedralbes, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5b/d9/0e/599340793.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5b/d9/0e/599340793.jpg', 'path': 'full/4a31c042a7782203d06f21001266e872ccbfc90b.jpg', 'checksum': 'acc0d10753538d5774117dc1f3eaaa97'}]",https://www.idealista.com/inmueble/82518093/,120,0,455000,1,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/59/3d/89/598293821.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/59/3d/89/598293821.jpg', 'path': 'full/4c001bebbcae908cda9f890a4ce2f149cfc24c6b.jpg', 'checksum': 'ef7f29fd8afada365d09c759e12c7c87'}]",https://www.idealista.com/inmueble/82463432/,195,0,1190000,4,"Piso en Sant Gervasi - Galvany, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/84/c7/9f/597909297.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/84/c7/9f/597909297.jpg', 'path': 'full/afe142bc224e47fda1a1f2a93ba0a1ea0d59ef9b.jpg', 'checksum': '2c49dae03fb6b513b7e777ab0ab1e870'}]",https://www.idealista.com/inmueble/82427596/,170,0,850000,3,"Piso en El Putxet i el Farró, Barcelona"
05-11-2018,2ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/86/00/9b/274983923.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/86/00/9b/274983923.jpg', 'path': 'full/0d3dbf1c3bcbd81f71a226251f28afbed3627d24.jpg', 'checksum': '86805d885b635af77e7e354c541fb46b'}]",https://www.idealista.com/inmueble/40157907/,251,0,1350000,4,"Piso en La Dreta de l'Eixample, Barcelona"
05-11-2018,6ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/e4/93/32/597020446.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/e4/93/32/597020446.jpg', 'path': 'full/553ef36a99a2ded4577ec876ae638228dc23c4b3.jpg', 'checksum': '3b551b2f1b09db0c444e60d4cccfa7dc'}]",https://www.idealista.com/inmueble/82382782/,290,0,2500000,5,"Piso en Pedralbes, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/cc/56/a6/603994232.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/cc/56/a6/603994232.jpg', 'path': 'full/fb7063e4f53b287b3f4a25d64f3eeabe4b71b862.jpg', 'checksum': '106ea7fb0298e3fadfd92d26f6e3c63f'}]",https://www.idealista.com/inmueble/82366746/,200,0,950000,4,"Piso en Vallcarca i els Penitents, Barcelona"
05-11-2018,5ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/7b/7b/af/596644762.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/7b/7b/af/596644762.jpg', 'path': 'full/fafa8b8016a8a3572e33097021613c51756185fa.jpg', 'checksum': '9b3a9050e38ba1cf49f679e9659eb730'}]",https://www.idealista.com/inmueble/82363540/,310,0,1950000,6,"Ático en Les Tres Torres, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/09/ea/bf/596553504.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/09/ea/bf/596553504.jpg', 'path': 'full/c0273a10600ffc54aff1ad98d923e1d997f8b3c1.jpg', 'checksum': 'a68bba201c64a4b406f52de47b7bab1a'}]",https://www.idealista.com/inmueble/82360806/,120,0,620000,2,"Piso en La Dreta de l'Eixample, Barcelona"
05-11-2018,2ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/aa/b6/55/602135388.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/aa/b6/55/602135388.jpg', 'path': 'full/bb518416e1e48e7347d9c3094e0291311df8a326.jpg', 'checksum': '1c7bab75c2c80d48340634ead9ca7dfa'}]",https://www.idealista.com/inmueble/82357454/,138,0,665000,4,"Piso en Pedralbes, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/fb/71/c0/596477949.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/fb/71/c0/596477949.jpg', 'path': 'full/9463048b746a54a04aacd262a1f67a1ee5118696.jpg', 'checksum': '98104a88c5bbb5aa123d6a2a77441f3b'}]",https://www.idealista.com/inmueble/82357450/,195,0,1395000,5,"Ático en La Salut, Barcelona"
05-11-2018,4ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/7e/65/5e/596248293.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/7e/65/5e/596248293.jpg', 'path': 'full/9f80429090a4a7c75d9bf0f9993df5e4e73fc63f.jpg', 'checksum': '052f25689abdf10282043bb2c3ee3d46'}]",https://www.idealista.com/inmueble/82346785/,160,0,950000,4,"Piso en Les Tres Torres, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/e3/cd/be/595881655.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/e3/cd/be/595881655.jpg', 'path': 'full/46cdb06beff4a0d10df125cb8626bd3ebe678249.jpg', 'checksum': '4d11952dc2b478af41e1a2c48f2c9283'}]",https://www.idealista.com/inmueble/82327434/,200,0,1850000,2,"Piso en Sant Gervasi - Galvany, Barcelona"
05-11-2018,,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/87/04/c5/595296143.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/87/04/c5/595296143.jpg', 'path': 'full/62375a43d4a286c5100f68ff3e2e33f61a97c2be.jpg', 'checksum': '3383e647c1aaf525ee57bd5e3ddc0080'}]",https://www.idealista.com/inmueble/82301285/,588,0,4300000,6,"Casa o chalet independiente en Pedralbes, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/3d/7d/3f/594964458.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/3d/7d/3f/594964458.jpg', 'path': 'full/709e4d89ce82892f6a06ea8c70ff29fa3fabaff6.jpg', 'checksum': 'dfd636cadd55dde9a58ed93e8fdfce90'}]",https://www.idealista.com/inmueble/82281620/,106,0,307000,4,"Piso en La Font de la Guatlla, Barcelona"
05-11-2018,6ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/05/dc/37/594670812.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/05/dc/37/594670812.jpg', 'path': 'full/bccc7d1cfffd9640810d0e10f644e28e563c9901.jpg', 'checksum': '2673fd7850c381bc9c9987a3743d1e4c'}]",https://www.idealista.com/inmueble/82269836/,179,0,1290000,3,"Piso en Sant Gervasi - La Bonanova, Barcelona"
05-11-2018,7ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/84/b7/42/594488528.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/84/b7/42/594488528.jpg', 'path': 'full/ffc741821ae616ebebbd84451da6992fd91d8caa.jpg', 'checksum': 'c4931acf5b6426da8d34acf248704556'}]",https://www.idealista.com/inmueble/82261692/,80,0,425000,2,"Piso en La Nova Esquerra de l'Eixample, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/69/5a/89/592311990.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/69/5a/89/592311990.jpg', 'path': 'full/080814d39705105ca1da647269af5bcfd2be9232.jpg', 'checksum': '478360352cc3e2b85e71569a92673bf5'}]",https://www.idealista.com/inmueble/82147641/,72,0,330000,2,"Piso en La Nova Esquerra de l'Eixample, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bc/62/bc/602135441.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bc/62/bc/602135441.jpg', 'path': 'full/a35def76526aab26ae9224ea60e99273a660ad74.jpg', 'checksum': '4cae1f160a6f6fdafd87a0ea6262fa22'}]",https://www.idealista.com/inmueble/82069812/,54,0,195000,3,"Piso en El Carmel, Barcelona"
05-11-2018,,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5b/7f/7a/590596057.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5b/7f/7a/590596057.jpg', 'path': 'full/f475387ab1b5525bb46def9798baf5a5f1356e26.jpg', 'checksum': 'c3f31ee5c01338573146b9d2051510d6'}]",https://www.idealista.com/inmueble/82061964/,191,0,860000,3,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ae/d2/2e/605101159.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ae/d2/2e/605101159.jpg', 'path': 'full/3733d8a8e8de385098fffb6b6cc02974c7486e36.jpg', 'checksum': '03d6b426251e22468ebcc577a98d2091'}]",https://www.idealista.com/inmueble/82033021/,74,0,340000,2,"Piso en El Gòtic, Barcelona"
05-11-2018,1ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/68/97/fd/589574103.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/68/97/fd/589574103.jpg', 'path': 'full/dae2644b1f169091dff97541ebf3f2e3f46a6fb8.jpg', 'checksum': 'a0d12153bf5b7865f2c95fbd87a007ea'}]",https://www.idealista.com/inmueble/82011022/,210,0,2400000,4,"Piso en Pedralbes, Barcelona"
05-11-2018,3ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/e1/2c/3e/597578292.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/e1/2c/3e/597578292.jpg', 'path': 'full/5496717eb3f8858d89a54361cffb8046570de550.jpg', 'checksum': 'c83ae7caa88348ffc24196363c093a77'}]",https://www.idealista.com/inmueble/81966517/,73,0,315000,2,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bf/5a/7a/588154317.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/bf/5a/7a/588154317.jpg', 'path': 'full/824ee618817026a51b9f4f56a3592e505f967198.jpg', 'checksum': '43b564b850b9f0be33d98b867639cb92'}]",https://www.idealista.com/inmueble/81942052/,71,0,360000,3,"Piso en El Raval, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/95/52/a5/587958070.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/95/52/a5/587958070.jpg', 'path': 'full/f5089a20247aa690575ad3a806e52f0d08d5f6ff.jpg', 'checksum': 'f99b301a237016c118d223a4be65a872'}]",https://www.idealista.com/inmueble/81932234/,62,0,510000,1,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/d6/1e/26/587029314.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/d6/1e/26/587029314.jpg', 'path': 'full/4e06beb99ab7695d4a5821804e0cb7ee4b4636d4.jpg', 'checksum': 'eda20b59db547400cff42fc06ec925ea'}]",https://www.idealista.com/inmueble/81890678/,210,0,1542000,4,"Piso en La Dreta de l'Eixample, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/10/a3/a2/586510852.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/10/a3/a2/586510852.jpg', 'path': 'full/b68fdaf90fa8a7b048af9ee54f24b6938b90bc10.jpg', 'checksum': '074d12bc694f54c5d87f8831e9ab8c9e'}]",https://www.idealista.com/inmueble/81865422/,96,0,485000,2,"Piso en La Nova Esquerra de l'Eixample, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ac/4f/30/583641666.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/ac/4f/30/583641666.jpg', 'path': 'full/c01b18419642072e56eadfc9bcedc4ac3bb80b94.jpg', 'checksum': '1207b5fb71b6dd01e5552d2cecfd855d'}]",https://www.idealista.com/inmueble/81748860/,56,0,250000,2,"Piso en Sant Antoni, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/07/b9/aa/607677188.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/07/b9/aa/607677188.jpg', 'path': 'full/1bf72cfd87b392b4962d4ea34b03cfd6cdc69f14.jpg', 'checksum': 'a2fb6678fdef8492d1e8eb246296fb84'}]",https://www.idealista.com/inmueble/81676552/,51,0,215000,1,"Piso en calle del Portal Nou, Sant Pere - Santa Caterina i la Ribera, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/d1/b9/13/592322731.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/d1/b9/13/592322731.jpg', 'path': 'full/868744fd1b5dddd35dcd800ab937f7b50b6884a7.jpg', 'checksum': '013313ee70e837d14ba5f5e949ddf626'}]",https://www.idealista.com/inmueble/81664805/,86,0,333000,3,"Piso en calle de la Riereta, El Raval, Barcelona"
05-11-2018,5ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c5/ce/c4/587916593.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/c5/ce/c4/587916593.jpg', 'path': 'full/596af0cbb7bee22bfeebed4e9a46e5779ba24054.jpg', 'checksum': '2f8f9b3590334a1396c16d1573819a0d'}]",https://www.idealista.com/inmueble/81633850/,93,0,510000,2,"Piso en Les Corts, Barcelona"
05-11-2018,1ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/01/35/b3/580568213.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/01/35/b3/580568213.jpg', 'path': 'full/dbc06e232b0d4d8be8703d62286ce02abed19bf8.jpg', 'checksum': 'e9b443d10205611e868c71d98f1947e5'}]",https://www.idealista.com/inmueble/81610204/,76,0,355000,2,"Piso en La Sagrada Família, Barcelona"
05-11-2018,9ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/18/41/df/602135847.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/18/41/df/602135847.jpg', 'path': 'full/f30d6f0d66d3411883ae9c3bdc22c50d25c220ea.jpg', 'checksum': '20d81a3053dc4dc6b4ed328e11079348'}]",https://www.idealista.com/inmueble/81581512/,156,0,900000,4,"Ático en La Nova Esquerra de l'Eixample, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5f/f0/2a/578731733.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/5f/f0/2a/578731733.jpg', 'path': 'full/753d75c9c3f6a773d6b984cd387e492097100e7d.jpg', 'checksum': 'cf4d55067b097f02b0fd12aea9131da2'}]",https://www.idealista.com/inmueble/81536156/,148,0,295000,2,"Piso en El Gòtic, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/84/64/1f/577527644.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/84/64/1f/577527644.jpg', 'path': 'full/2780d027180c77d8e5480c99039040464cae3ab4.jpg', 'checksum': '3531f4066fdfde1e64edd6965b7fc0db'}]",https://www.idealista.com/inmueble/81469577/,290,0,2200000,3,"Piso en La Dreta de l'Eixample, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/56/20/51/586265235.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/56/20/51/586265235.jpg', 'path': 'full/6283abb22f16f7dd159101fde6940e57d4ff7edf.jpg', 'checksum': 'c49f8cb31e0a6306dae216f91faff9c0'}]",https://www.idealista.com/inmueble/81388409/,108,0,435000,3,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
05-11-2018,5ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/20/0e/c0/575207756.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/20/0e/c0/575207756.jpg', 'path': 'full/ce38d07f4a3926cd1a32af57bd08b27e0d8f3f70.jpg', 'checksum': '873d0ed70947a7bb8a578def179e5502'}]",https://www.idealista.com/inmueble/81351089/,146,0,560000,3,"Piso en El Camp de l'Arpa del Clot, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/72/f3/e1/573274006.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/72/f3/e1/573274006.jpg', 'path': 'full/18398c2a0ffc8bdf339b868979cce3bde79792a6.jpg', 'checksum': '085191b9e4755730c85a30c06744ddcc'}]",https://www.idealista.com/inmueble/39772139/,49,0,285000,3,"Piso en Les Corts, Barcelona"
05-11-2018,2ª,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/f6/75/00/573526680.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/f6/75/00/573526680.jpg', 'path': 'full/b8781eeec47fc00d0eee651ec8f87941fdce1ef2.jpg', 'checksum': '789274029bcbbff023a5b7f340588fc8'}]",https://www.idealista.com/inmueble/81256175/,85,0,480000,3,"Piso en Vallcarca i els Penitents, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/96/e0/31/587916527.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/96/e0/31/587916527.jpg', 'path': 'full/460f8e460e536641b8a398683415f9563be78f6c.jpg', 'checksum': 'c883336f1d4fba6f42086463466e9188'}]",https://www.idealista.com/inmueble/81229175/,67,0,330000,2,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
05-11-2018,,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/cf/6b/50/572235108.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/cf/6b/50/572235108.jpg', 'path': 'full/1a45857f425c9f885e6191ce4b11b221a05d6aa0.jpg', 'checksum': 'dbf58bb827a29cdbecffb619cc3a7ee9'}]",https://www.idealista.com/inmueble/81206302/,800,0,6500000,6,"Casa o chalet independiente en Pedralbes, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/aa/09/4d/570946704.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/aa/09/4d/570946704.jpg', 'path': 'full/310c56d34b45350f411a90b2679e819faceccca9.jpg', 'checksum': '8e423b6c4366c2e171145c88efdc450d'}]",https://www.idealista.com/inmueble/81144097/,55,0,239000,2,"Piso en El Raval, Barcelona"
05-11-2018,,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/6d/9b/91/282268541.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/6d/9b/91/282268541.jpg', 'path': 'full/9314a366b1c1993fd094a2f2dd84b990cdb17496.jpg', 'checksum': '90c8cce843c60be8fe2662ccea976f6b'}]",https://www.idealista.com/inmueble/40504751/,105,0,590000,3,"Ático en El Guinardó, Barcelona"
05-11-2018,,1,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/d7/31/7a/281487265.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/d7/31/7a/281487265.jpg', 'path': 'full/45ead8d8e22cf368f605a2eb15f942b5a37fe4fe.jpg', 'checksum': '14dd061b16e91dc0838c82955fa4a6de'}]",https://www.idealista.com/inmueble/40479418/,554,0,4300000,5,"Casa o chalet independiente en Sarrià, Barcelona"
05-11-2018,2ª,0,https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/92/80/da/238882385.jpg,"[{'url': 'https://img3.idealista.com/blur/WEB_LISTING_TOP/0/id.pro.es.image.master/92/80/da/238882385.jpg', 'path': 'full/5f433fd419a10003822c3ba6669ac2613b87f26f.jpg', 'checksum': '93b16aa9bc7a3a2479894684c9d5639e'}]",https://www.idealista.com/inmueble/38519247/,92,0,370000,3,"Piso en El Poblenou, Barcelona"
